,Date,Tweet,Tweet Source,Retweets,Likes,Location,Clean Tweet,SS
84,2020-12-31 15:48:32,#FarmerBill2020 #FarmersBill #FarmersProtests it doesn't mean that I am with #Congress it's just a comparison between two PM https://t.co/rgRvRfEguF,Twitter Web App,0,0,India,doesnt mean that with its just comparison between two,NEGATIVE
85,2020-12-31 15:43:57,Kerala's lone BJP MLA O Rajagopal supported the Kerala government's resolution against #FarmersBill,Twitter for Android,0,1,Unable to locate the place,keralas lone bjp mla rajagopal supported the kerala governments resolution against,NEGATIVE
86,2020-12-31 15:42:12,"""For whom the Farm Bill tolls?"" - Suresh Kodoor

https://t.co/PVsv0wH8cL

#FarmersProtests  #FarmersBill2020  #FarmersBill #FarmersBreakthrough #farmersrprotest #FarmersWithModi",Twitter Web App,0,1,,for whom the farm bill tolls suresh kodoor,NEGATIVE
87,2020-12-31 15:37:48,"“Will Quit Politics If I Couldn’t Secure MSP To Farmers: Manohar Lal Khattar

Read Here: https://t.co/v2VXCzMrCM

@mlkhattar | @BJP4Haryana | #FarmersBill | #FarmersProtests | #MSP https://t.co/9DxpZhhtcm",Twitter Web App,0,0,"Mumbai, India",will quit politics couldnt secure msp farmers manohar lal khattar read here,NEGATIVE
88,2020-12-31 15:15:11,"If academic credentials are a yard stick, this debate between @APanagariya and abhijitbanerjee should clear the airs around the #FarmersBill. Clear agreement on reforms. With Panagria establishing the rationale superiority.

https://t.co/5L0wEKTNnt",Twitter for Android,0,0,Mumbai,academic credentials are yard stick this debate between and abhijitbanerjee should clear the airs around the clear agreement reforms with panagria establishing the rationale superiority,NEGATIVE
89,2020-12-31 15:07:01,"2020 was bad for our people. Was bad for labourers, peasants. On the other hand it was gud for upper class, for corporates, politicians. Our people are fighting and will fight till these classes are abolished. 
#FarmersBill #FarmersProstests",Twitter for Android,2,12,,was bad for our people was bad for labourers peasants the other hand was gud for upper class for corporates politicians our people are fighting and will fight till these classes are abolished,NEGATIVE
90,2020-12-31 14:46:35,"If we can have the Minimum Wages Act, why not Minimum Support Price Act? #kissan #FarmersBill",Twitter Web App,0,2,Delhi NCR,can have the minimum wages act why not minimum support price act,NEGATIVE
91,2020-12-31 14:45:08,"Why when tomato(can be any) price drops, the price of any food item at restaurants, KFC, McD and Dominos doesn’t drop? Why should farmers always suffer?

#FarmersProstests #FarmersBill #agriculture @AgriGoI @narendramodi @ysjagan @KTRTRS",Twitter for iPhone,0,0,"Hyderabad, India",why when tomatocan any price drops the price any food item restaurants kfc mcd and dominos doesnt drop why should farmers always suffer,NEGATIVE
92,2020-12-31 14:44:21,"How much we had actually spent on farm subsidies❓A reality check by Biswajit Dhar sir.
Let's analyse and seperate wheat and chaff 
#FarmersBill 
@the_hindu https://t.co/HLKN44yZ95",Twitter for Android,0,0,"New Delhi, India",how much had actually spent farm subsidiesa reality check biswajit dhar sir lets analyse and seperate wheat and chaff,NEGATIVE
93,2020-12-31 14:35:38,@TRAI @reliancejio has blocked sending SMS to 1900 to avoid PORT Out from their network. I do not want to continue with Jio anymore and nobody can force me on that. Please Help. @airtelindia @VodaIdea_NEWS #jioportnotworking #FarmersBill #FarmersProstests #FarmerBill2020,Twitter for Android,0,0,"Ludhiana, India",has blocked sending sms avoid port out from their network not want continue with jio anymore and nobody can force that please help,NEGATIVE
94,2020-12-31 14:26:27,"It is difficult to make a comment on whether this resolution will be for the betterment of the farmers or not. 

#FarmersBill #FarmerBill2020 #FarmersProtest #KeralaGovernment #KeralaAssembly #Resolution   #Government  #PinarayiVijayan #Rajagopal #keralalocalbodyelection2020 https://t.co/XklHs8lx7S",Twitter Web App,1,1,,difficult make comment whether this resolution will for the betterment the farmers not,NEGATIVE
95,2020-12-31 14:21:26,"Watch ""Farmers Protest: Singhu border पर Basicshit NGO ने eco-friendly toilets बनाए, नए तरीके के urinals"" on YouTube #FarmersProtest #FarmersBill #FarmLaws2020, #FarmersProtestDelhi2020

 https://t.co/HFXiEnrUVb https://t.co/0lYev3GPBi",Buffer,0,0,,watch farmers protest singhu border basicshit ngo ecofriendly toilets बनए तरक urinals youtube,NEGATIVE
96,2020-12-31 14:10:36,"600 रुपये की गोभी सबूत के साथ दिखाकर इस किसान ने समझा दिया नया किसान बिल https://t.co/O8ZiSdy7AR 
This is what #FarmersBill do.
@PMOIndia must repeal these draconian laws.
#FarmerProtests is valid. There is no shame in agreeing to wrong and taking back step @narendramodi",Twitter Web App,0,0,India,रपय सबत दखकर कसन समझ कसन this what must repeal these draconian laws valid there shame agreeing wrong and taking back step,NEGATIVE
97,2020-12-31 14:09:13,"Kerala: All 140 MLAs, including lone BJP member, approve resolution against farm laws.

#FarmersProstests
#FarmersBill
#StandWithFarmers
@KisanEktaMarch",Twitter for Android,1,4,,kerala all mlas including lone bjp member approve resolution against farm laws,POSITIVE
98,2020-12-31 14:02:06,NSUI District Presidents meeting held in the presence of @_gurjotsandhu &amp; @withabhinsui regarding proposed cycle rally in support of farmers against #FarmersBill passed by @BJP4India govt; on 4th January at 10:00 am which will be lead by National President Shri @Neerajkundan. https://t.co/lsYNt4UL0t,Twitter for Android,3,10,"Darbhanga, India",nsui district presidents meeting held the presence amp regarding proposed cycle rally support farmers against passed govt january which will lead national president shri,POSITIVE
99,2020-12-31 14:00:41,NSUI District Presidents meeting held in the presence of @_gurjotsandhu &amp; @withabhinsui regarding proposed cycle rally in support of farmers against #FarmersBill passed by @BJP4India govt; on 4th January at 10:00 am which will be lead by National President Shri @Neerajkundan. https://t.co/lS06mXEMba,Twitter for Android,3,6,"West Godavari, Andhra Pradesh",nsui district presidents meeting held the presence amp regarding proposed cycle rally support farmers against passed govt january which will lead national president shri,POSITIVE
100,2020-12-31 13:59:59,NSUI District Presidents meeting held in the presence of @_gurjotsandhu &amp; @withabhinsui regarding proposed cycle rally in support of farmers against #FarmersBill passed by @BJP4India govt; on 4th January at 10:00 am which will be lead by National President Shri @Neerajkundan. https://t.co/i2nRwKyXyt,Twitter for Android,2,8,"Visakhapatnam, Andhra Pradesh",nsui district presidents meeting held the presence amp regarding proposed cycle rally support farmers against passed govt january which will lead national president shri,POSITIVE
101,2020-12-31 13:36:50,"Are u support farmers
#kissanmazdoorektazindabaad #farmers #NoFarmersNoFood #farmersrprotest #FarmersBill",Twitter for Android,0,0,"Kapurthala, India",are support farmers,POSITIVE
102,2020-12-31 13:35:58,"@surendranbjp And your MLA O Rajagopal supported LDF and UDF to withdraw #FarmersBill 
Shame president @blsanthosh @JPNadda",Twitter for iPhone,0,0,India,and your mla rajagopal supported ldf and udf withdraw shame president,POSITIVE
103,2020-12-31 13:34:26,"@surendranbjp @BJP4Keralam @JPNadda @blsanthosh @VMBJP What O Rajagopal lone @BJP4Keralam did today in Kerala Assembly was unpardonable. He sided with Left and Congress to oppose #FarmersBill 
@JPNadda ji action must follow for this anti party stand 
@AmitShah @BJP4India",Twitter for iPhone,0,0,India,what rajagopal lone did today kerala assembly was unpardonable sided with left and congress oppose action must follow for this anti party stand,NEGATIVE
104,2020-12-31 13:29:20,"What's your opinion for #FarmersBill ? 
Does it benifit both farmers and consumer both?",Twitter Web App,0,0,,whats your opinion for does benifit both farmers and consumer both,POSITIVE
105,2020-12-31 13:25:58,"If you support and find #FarmersBill #FarmLaws is in favor of India please retweet and show your support to government which trying to bring reforms. 
@narendramodi @PiyushGoyal @nstomar @rajnathsingh",Twitter Web App,0,0,,you support and find favor india please retweet and show your support government which trying bring reforms,POSITIVE
106,2020-12-31 13:15:17,"@ndtv BJP's only one MLA in Kerala does not object this resolution during voting.
😀

#FarmersBill 
#FarmersProtests
#ModiReapealFarmActs https://t.co/2emx7xWDY9",Twitter for Android,1,5,Tamil Nadu India,bjps only one mla kerala does not object this resolution during voting,NEGATIVE
107,2020-12-31 12:45:54,"Central govt heed it can't be that you r always correct take demonetisation black money Swiss Bank jumla yes
#FarmersBill #FarmLaws #FarmerProtests #BoycottRelianceProducts is same as #BoycottChineseProducts #KeralaAssembly https://t.co/MtZYhHKr8x",Twitter for Android,0,0,fort kochi,central govt heed cant that you always correct take demonetisation black money swiss bank jumla yes same,NEGATIVE
108,2020-12-31 11:59:59,"Yeah mate , we are so illiterate that we're not even eligible to qualify from the whatsApp university

#farmersrprotest #FarmersBill https://t.co/LcYYgGbqbf",Twitter for Android,0,0,,yeah mate are illiterate that were not even eligible qualify from the whatsapp university,NEGATIVE
109,2020-12-31 11:53:08,"The Kerala Assembly Thursday passed a unanimous resolution demanding the repeal of all the three contentious agricultural laws enacted by the Centre in September. 

#volftv #FarmersProstests #kerala #PinarayiVijayan #Vijayan #News #FarmersBill https://t.co/l79eihN8N3",Twitter for iPhone,3,1,worldwide,the kerala assembly thursday passed unanimous resolution demanding the repeal all the three contentious agricultural laws enacted the centre september,NEGATIVE
110,2020-12-31 11:48:50,#FarmersProtest has gone out of control for BJP (Modi-Shah) as Sikhs came out of the syllabus. They won't waste their time learning a new subject but will deviate the attention to Hindu-Muslim topics which they are experts at. So please beware! #FarmersBill,Twitter Web App,0,0,,has gone out control for bjp modishah sikhs came out the syllabus they wont waste their time learning new subject but will deviate the attention hindumuslim topics which they are experts please beware,NEGATIVE
111,2020-12-31 11:47:59,"Lone BJP legislator in Kerala Assembly, Olanchery Rajagopal votes in favour of a resolution to repeal the Central Farm Bill 2020, does a U-turn hours later.🤷🏻‍♂️

How does one do that?!

#KeralaGovernment #FarmersBill 
#FarmerBill2020",Twitter for Android,8,41,"Bengaluru South, India",lone bjp legislator kerala assembly olanchery rajagopal votes favour resolution repeal the central farm bill does uturn hours later how does one that,NEGATIVE
112,2020-12-31 11:46:03,"This is reality and as rapidly we accept it.  
 It will be beneficial for us. 
#FarmersBill 
#FarmerProtests 
#Tractor2Twitter https://t.co/NtvNLVkfmu",Twitter for Android,4,5,,this reality and rapidly accept will beneficial for,POSITIVE
113,2020-12-31 11:32:07,@pbhushan1 What is this behaviour? Is this Journalism? @PTI_News @BARCIndia @ZeeNews @RepublicTvReal #shameongodimedia #GodiMedia #endofjournalism #FarmersProstests #FarmersBill,Twitter Web App,1,2,Mumbai,what this behaviour this journalism,NEGATIVE
114,2020-12-31 11:31:08,"Unpopular Opinion - Read on.

#Thread

A lot of people are perplexed over #FarmersBill and feel cheated by Modi government. They claim to have been BJP supporters. They voted this fascist leader into the parliament in 2014, 2019, in state elections. They don't like Modi anymore.",Twitter for Android,7,16,,unpopular opinion read lot people are perplexed over and feel cheated modi government they claim have been bjp supporters they voted this fascist leader into the parliament state elections they dont like modi anymore,NEGATIVE
115,2020-12-31 11:24:35,"Farmer is the only man in our economy who buys everything at retail, sells everything at wholesale, and pays the freight both ways !
#Farmersrprotest  #FarmersBill",Twitter for Android,0,0,"IN. Texas, USA. ",farmer the only man our economy who buys everything retail sells everything wholesale and pays the freight both ways,NEGATIVE
116,2020-12-31 11:17:44,"In a press release, O Rajagopal claims that he is neither against the Centre nor is he opposing the farm bills, but his change in position does not reverse the damages done
#BJP #FarmersBill #NarendraModi 
https://t.co/xqSE62lELr",Twitter Web App,0,0,,press release rajagopal claims that neither against the centre nor opposing the farm bills but his change position does not reverse the damages done,NEGATIVE
117,2020-12-31 11:15:22,"@mvmeet We are with @narendramodi 
We are with farmers.
We are with 
#FarmersBill",Twitter for Android,0,0,"Bengaluru, India",are with are with farmers are with,POSITIVE
118,2020-12-31 11:12:56,"Kerala Government doing nugatory exercise by passing resolution against Centre's #FarmersBill : V Muraleedharan
#KeralaAssembly @VMBJP 
https://t.co/icT54yUsY4",Twitter Web App,1,0,Thiruvananthapuram ,kerala government doing nugatory exercise passing resolution against centres muraleedharan,NEGATIVE
119,2020-12-31 11:07:32,#jio #BoycottJioSIM #FarmersDoneWithModiJumlas #FarmersBill #GodiMedia we are getting huge numbers of complaints.that people are not getting port code when they try to port jio sim into another sim. What you think 🤔,Twitter for iPhone,0,1,"Brampton, Ontario",are getting huge numbers complaintsthat people are not getting port code when they try port jio sim into another sim what you think,NEGATIVE
120,2020-12-31 10:56:56,@KapilSharmaK9 @PrimeVideo @KapilSharmaK9 plz sport farmer . #FarmersBill,Twitter for iPhone,0,0,,plz sport farmer,POSITIVE
121,2020-12-31 10:53:37,"Different ENERGY out there. Straight Chardi Kala vibes.

Edits by @gursimransbajwa

#KisaanMajdoorEktaZindabad #farmersprotest #farmersbill #digitalkisan #digitalkisanmorcha #punjab #sikh #chardikala #trolleytimes https://t.co/3Fpt9k57b5",Twitter for Android,0,4,"London, England",different energy out there straight chardi kala vibes edits,POSITIVE
